sq_candidato,grau_instrucao,ocupacao,estado_civil,cor_raca,data_nascimento,foto_url,sites_tse,bens_total,prestacao_total_recebido,prestacao_total_despesas_contratadas,prestacao_total_despesas_pagas,prestacao_data_atualizacao,tse_divulga_url
180002544106,Superior incompleto,Empresário,Casado(a),PARDA,1987-07-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544106/PI,https://X.COM/JADYELALENCARR | https://INSTAGRAM.COM/JADYELALENCAR | https://FACEBOOK.COM/JADYELDAJUPI,107108276.43,1405679.72,1950951.68,1175674.18,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544106/2026/PI
180002541419,Superior completo,Outros,Solteiro(a),PARDA,2001-12-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541419/PI,https://INSTAGRAM.COM/ENGPEDRO_MONTEIRO,50098,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541419/2026/PI
180002541420,Ensino Médio completo,Comerciário,Casado(a),PARDA,1974-01-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541420/PI,https://INSTAGRAM.COM/PAULOLUSTOSALIBERTARIO | https://TIKTOK.COM/@PAULOLUSTOSA8 | https://FACEBOOK.COM/PAULO.LUSTOSA.9883,8805.55,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541420/2026/PI
180002541413,Ensino Médio completo,Comerciante,Casado(a),BRANCA,1968-11-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541413/PI,https://FACEBOOK.COM/VICENTE.NOGUEIRA.14 | https://INSTAGRAM.COM/VICENTE.NOGUEIRA.14,1739.3000000000002,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541413/2026/PI
180002541416,Superior incompleto,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),PARDA,1980-12-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541416/PI,https://INSTAGRAM.COM/EU.MANOELNETOLIMA/,,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541416/2026/PI
180002549590,Superior incompleto,Auxiliar de Escritório e Assemelhados,Solteiro(a),BRANCA,1981-11-18,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549590/PI,,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549590/2026/PI
180002549594,Superior completo,Professor de Ensino Médio,Solteiro(a),PRETA,1990-06-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549594/PI,,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549594/2026/PI
180002549591,Ensino Fundamental completo,Garçom,Casado(a),PARDA,1979-11-25,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549591/PI,,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549591/2026/PI
180002554033,Lê e escreve,Comerciante,Solteiro(a),PARDA,1974-11-16,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002554033/PI,,,14000,4000,,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002554033/2026/PI
180002547860,Superior completo,Agente Administrativo,Casado(a),AMARELA,1976-08-21,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002547860/PI,,212500,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002547860/2026/PI
180002549936,Superior incompleto,Aposentado (Exceto Servidor Público),Viúvo(a),BRANCA,1960-09-21,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549936/PI,HTTPS://WWW.INSTAGRAM.COM/ANTONIOJOSELIRAPI?UTM_SOURCE=QR&IGSH=MWR5NZDSNMHSZ3RSA | HTTPS://WWW.FACEBOOK.COM/SHARE/1F14CRQBSY/,,114910,164255.47,7000,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549936/2026/PI
180002540449,Superior completo,Engenheiro,Casado(a),BRANCA,1976-04-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002540449/PI,,18280134.26,3856500,303001.5,104001.5,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002540449/2026/PI
180002537340,Superior completo,Servidor Público Federal,Solteiro(a),PARDA,1983-01-22,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002537340/PI,HTTPS://WWW.INSTAGRAM.COM/PSTUPIAUI/,,18502,16000,,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002537340/2026/PI
180002538530,Ensino Médio completo,"Técnico Contabilidade, Estatística, Economia Doméstica e Administração",Casado(a),PRETA,1969-12-09,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002538530/PI,HTTPS://WWW.INSTAGRAM.COM/HABLAPIAUI | HTTPS://WWW.INSTAGRAM.COM/PIAUICOMJOEL/ | https://open.spotify.com/artist/0YmUdfx9H9h6NIoD5GwB8c?si=-nf9YZZ2TpSFzxwst75c5A&utm_source=whatsapp | https://music.amazon.com.br/albums/B0HFFHKRWX | HTTPS://WWW.INSTAGRAM.COM/PAPOCAJOEL/ | HTTPS://WWW.FACEBOOK.COM/JOELRODRIGUESPI/?LOCALE=PT_BR | HTTPS://EUSOUJOEL.COM.BR/ | HTTPS://WWW.INSTAGRAM.COM/JOELCOMPOVO/ | https://music.apple.com/br/artist/joel-rodrigues/6801183043 | HTTPS://X.COM/JOELRODRIGUESPI | https://JOELRODRIGUESPI.COM.BR | HTTPS://WWW.TIKTOK.COM/@JOELRODRIGUESPI | https://k.kwai.com/u/@joelrodriguespi/CGQQSzBm | HTTPS://WWW.INSTAGRAM.COM/PIAUIREAL_ | HTTPS://WWW.INSTAGRAM.COM/JOELPELOPIAUI/ | https://linktr.ee/joelrodrigues11 | HTTPS://WWW.INSTAGRAM.COM/EUECASCADEBALAPI | HTTPS://WWW.INSTAGRAM.COM/PIAUICOMVOCE | https://www.deezer.com/br/artist/8650586 | https://tidal.com/artist/12889252 | HTTPS://WWW.INSTAGRAM.COM/JOELRODRIGUESPI?IGSH=MTN5NDNWCZJIBNZ2ZG== | HTTPS://WWW.THREADS.COM/@JOELRODRIGUESPI | HTTPS://WWW.YOUTUBE.COM/JOELRODRIGUESPI | https://open.spotify.com/show/6CIpTrw25pIOlBIllTnbdp?si=1VoRa7hFSMaRJDBKMm4x7g&utm_source=native-sha,1688256.2,7154680.6,2108677.51,1434266.41,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002538530/2026/PI
180002549920,Superior completo,Empresário,Casado(a),BRANCA,1966-05-28,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549920/PI,https://HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=61590574529887 - HTTPS://WWW.FACEBOOK.C | https://HTTPS://ELIZEUAGUIAR.COM.BR/ - HTTPS://ELIZEUAGUIAR.COM.BR/ | https://HTTPS://WWW.INSTAGRAM.COM/ELIZEUAGUIARR - HTTPS://WWW.INSTAGRAM.COM/ELIZEUAGUIA,1592808,45734.15,36912.71,21385.66,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549920/2026/PI
180002553896,Ensino Fundamental completo,Comerciante,Solteiro(a),PARDA,1974-11-16,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002553896/PI,,,,,,1989-12-31,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002553896/2026/PI
180002536219,Superior incompleto,Outros,Solteiro(a),PARDA,1986-12-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536219/PI,HTTPS://WWW.INSTAGRAM.COM/VALDENEDEESPERANTINAPI/,15000,157470,61923.22,38453.22,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536219/2026/PI
180002536215,Superior completo,Empresário,Solteiro(a),PRETA,1990-04-01,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536215/PI,HTTPS://WWW.INSTAGRAM.COM/SAVIA_CASTROPI/,1042563.33,166000,129000,124000,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536215/2026/PI
180002536227,Ensino Médio completo,Outros,Casado(a),BRANCA,1961-07-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536227/PI,HTTPS://WWW.INSTAGRAM.COM/AVELARFERREIRAPI | HTTPS://WWW.TIKTOK.COM/@AVELAR.FERREIRAPI | HTTPS://WWW.FACEBOOK.COM/AVELARCASTROFERREIRA,9897892.94,274134.5,268564.5,174399.5,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536227/2026/PI
180002533565,Superior completo,Deputado,Casado(a),PARDA,1979-03-15,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533565/PI,https://@FIRMINOPAULO,984632.85,330750,238720.2,57239,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533565/2026/PI
180002553898,Superior completo,Outros,Solteiro(a),PARDA,1978-01-06,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002553898/PI,,,,,,1989-12-31,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002553898/2026/PI
180002554007,Superior completo,Empresário,Casado(a),PARDA,1969-01-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002554007/PI,https://www.instagram.com/islandiapiauilinooratoria19?utm_source=qr&igsh=YzNtcWV,25331.79,,2000,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002554007/2026/PI
180002534823,Superior completo,Fisioterapeuta e Terapeuta Ocupacional,Divorciado(a),BRANCA,1982-02-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534823/PI,,31557.31,121663,49429,49429,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534823/2026/PI
180002534816,Superior completo,Policial Militar,Casado(a),BRANCA,1970-07-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534816/PI,,818342.83,172471.25,178843.5,70643.5,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534816/2026/PI
180002534829,Ensino Fundamental completo,Faxineiro,Solteiro(a),PRETA,1975-03-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534829/PI,,,303000,262803.49,132078.49,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534829/2026/PI
180002552110,Ensino Fundamental completo,Mecânico de Manutenção,Solteiro(a),BRANCA,1977-09-28,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552110/PI,,10000,5400,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552110/2026/PI
180002552103,Ensino Fundamental incompleto,Agricultor,Solteiro(a),BRANCA,1967-12-30,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552103/PI,,,5000,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552103/2026/PI
180002552109,Lê e escreve,Dona de Casa,Casado(a),PRETA,1979-07-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552109/PI,,,6382.98,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552109/2026/PI
180002552107,Superior incompleto,Locutor e Comentarista de Rádio e Televisão e Radialista,Divorciado(a),BRANCA,1967-07-14,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552107/PI,,,5000,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552107/2026/PI
180002551675,Superior completo,Secretário e Datilógrafo,Solteiro(a),BRANCA,1989-11-20,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002551675/PI,HTTPS://WWW.INSTAGRAM.COM/SUZANE.CARDOSO.7 | HTTPS://WWW.FACEBOOK.COM/SUZANE.CARDOSO.7?MIBEXTID=WWXIFR&RDID=U0IJDWITFJQTM3OF&,11746.22,1055675.67,621182.8,86122,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002551675/2026/PI
180002539136,Ensino Fundamental completo,Outros,Solteiro(a),PARDA,1982-06-26,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539136/PI,https://HTTPS://WWW.INSTAGRAM.COM/ALDENICEDEDE/ HTTPS://WWW.THREADS.COM/@ALDENICEDEDE  H,140000,369325.67,182912.65,90084,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539136/2026/PI
180002539131,Superior completo,Analista de Sistemas,Casado(a),PRETA,1980-02-24,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539131/PI,HTTPS://WWW.INSTAGRAM.COM/GERALDOJARQUES/ | HTTPS://WWW.FACEBOOK.COM/GERALDOJARQUES.GERALDIN/?REF=NONE_XAV_IG_PROFILE_PAGE_W,123458.83,1048225.67,763032.9,723032.9,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539131/2026/PI
180002533191,Ensino Médio completo,Jornalista e Redator,Casado(a),BRANCA,1979-06-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533191/PI,,882084,200000,184508,184508,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533191/2026/PI
180002536460,Superior completo,Fonoaudiólogo,Casado(a),BRANCA,1988-11-11,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536460/PI,HTTPS://WWW.TIKTOK.COM/@SARVIAKAROLINE | HTTPS://WWW.INSTAGRAM.COM/SARVIAPIRACURUCA/ | HTTPS://WWW.FACEBOOK.COM/SARVIAPIRACURUCA/,350000,2006201.67,1840386.09,1803721.7,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536460/2026/PI
180002537002,Superior completo,Fisioterapeuta e Terapeuta Ocupacional,Solteiro(a),PRETA,1983-04-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002537002/PI,HTTPS://WWW.INSTAGRAM.COM/MLIVIAMARA/,,40000,26330.61,26330.61,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002537002/2026/PI
180002534438,Ensino Médio completo,Agricultor,Solteiro(a),PRETA,2004-11-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534438/PI,HTTPS://TIKTOK.COM/@LUCY_SILVA06 | HTTPS://INSTAGRAM.COM/LUCY_MEDEIROS_12,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534438/2026/PI
180002552087,Ensino Médio completo,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),PRETA,2005-07-26,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552087/PI,HTTPS://WWW.INSTAGRAM.COM/AUGUSTO_UJR/,12,2050,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552087/2026/PI
180002548571,Ensino Fundamental completo,Trabalhador Rural,Solteiro(a),PARDA,1965-02-18,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548571/PI,,,8250,430,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548571/2026/PI
180002548579,Superior completo,Policial Militar,Casado(a),PARDA,1981-10-13,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548579/PI,,11000,27174.98,15002,,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548579/2026/PI
180002544101,Superior completo,Administrador,Solteiro(a),PARDA,1980-11-10,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544101/PI,https://FACEBOOK.COM/MAGNOSOARESFEDERAL | https://TIKTOK.COM/@MAGNOEXPREFEITO13 | https://INSTAGRAM.COM/MAGNOPREFEITO13 | https://THREADS.COM/@MAGNOPREFEITO13,1036364.16,1219000,918779.7,796358.7,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544101/2026/PI
180002541422,Ensino Médio completo,Aposentado (Exceto Servidor Público),Casado(a),BRANCA,1967-03-31,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541422/PI,https://KWAI.COM/@APPPLEP | https://TIKTOK.COM/@PASTOR.RINALDOCICERO,,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541422/2026/PI
180002549587,Ensino Médio completo,Servidor Público Estadual,Solteiro(a),PARDA,1964-03-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549587/PI,,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549587/2026/PI
180002549595,Superior completo,Advogado,Divorciado(a),BRANCA,1958-10-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549595/PI,,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549595/2026/PI
180002550423,Ensino Médio completo,"Carpinteiro, Marceneiro e Assemelhados",Casado(a),PARDA,1980-06-14,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002550423/PI,,,14000,6069,,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002550423/2026/PI
180002548563,Ensino Médio completo,Técnico em Edificações,Divorciado(a),PARDA,1986-11-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548563/PI,HTTPS://WWW.FACEBOOK.COM/SHARE/16HRFXPOOQ1/ | HTTPS://WWW.INSTAGRAM.COM/HEDILENE_NASSIL?UTM_SOURCE=QR&IGSH=OTDZMWWZNJRJMZM3,36985.51,24000,4000,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548563/2026/PI
180002554121,Ensino Médio completo,Agricultor,Casado(a),PRETA,1979-07-26,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002554121/PI,https://www.instagram.com/walterbpi?igsh=MXBhOTlpbmt5cnRyZQ==,,,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002554121/2026/PI
180002548682,Superior completo,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),PARDA,2001-06-04,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548682/PI,,,2500000,1928362.69,1898362.69,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548682/2026/PI
180002548689,Superior completo,Servidor Público Civil Aposentado,Divorciado(a),BRANCA,1953-07-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548689/PI,,,100000,70419.77,66419.77,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548689/2026/PI
180002548683,Superior completo,Jornalista e Redator,Casado(a),BRANCA,1957-08-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548683/PI,,110000,100000,62435.86,62435.86,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548683/2026/PI
180002548686,Superior incompleto,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),AMARELA,1995-03-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548686/PI,"https://INSTAGRAM, YOUTUBE E X: @MAUMAU",18000,102431,89379.09,72129.09,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548686/2026/PI
180002548685,Ensino Médio completo,Comerciante,Casado(a),BRANCA,1965-11-13,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548685/PI,,,100000,100000,100000,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548685/2026/PI
180002548568,Superior completo,Servidor Público Federal,Casado(a),BRANCA,1961-12-21,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548568/PI,HTTPS://WWW.INSTAGRAM.COM/JORGELOPESPIAUI/,918290,48000,55893.83,32393.83,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548568/2026/PI
180002541938,Superior incompleto,Servidor Público Federal,Casado(a),BRANCA,1956-09-06,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541938/PI,HTTPS://WWW.INSTAGRAM.COM/PEDROLAURENTINORP/,293000,6551,3000.5,3000.5,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541938/2026/PI
180002549933,Superior completo,Médico,Casado(a),BRANCA,1971-04-28,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549933/PI,https://www.instagram.com/antoniobarrosaf | https://HTTPS://WWW.FACEBOOK.COM/ANTONIOBARROS - HTTPS://WWW.FACEBOOK.COM/ANTONIOBARROS | https://www.facebook.com/antoniobarros | https://www.tiktok.com/@antoniobarrosaf | https://HTTPS://WWW.INSTAGRAM.COM/ANTONIOBARROSAF - HTTPS://WWW.INSTAGRAM.COM/ANTONIOBA,1896000,48813,19532.31,16032.31,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549933/2026/PI
180002549970,Superior completo,Professor de Ensino Superior,Casado(a),PRETA,1978-06-10,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549970/PI,HTTPS://WWW.THREADS.COM/@GISVALDOOLIVEIRA | HTTPS://X.COM/GISVALDOPSOL | HTTPS://WWW.INSTAGRAM.COM/GISVALDOOLIVEIRA/ | HTTPS://WWW.FACEBOOK.COM/GISVALDOOLIVEIRA.DASILVA,100000,97610,72654.8,72654.8,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549970/2026/PI
180002550421,Superior completo,Servidor Público Municipal,Solteiro(a),BRANCA,1973-11-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002550421/PI,HTTPS://WWW.FACEBOOK.COM/GUSTAVOHENRIQUEPELOPIAUI?RDID=2MMFPNYLI22Y6D9Z&SHARE_UR | HTTPS://WWW.INSTAGRAM.COM/GUSTAVO_HENRIQUE_POVO?IGSH=MWW5N2DUDDR2ZNHRAW%3D%3D,148000,3000,2500,2500,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002550421/2026/PI
180002548565,Superior completo,Servidor Público Civil Aposentado,Casado(a),BRANCA,1955-04-18,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548565/PI,https://www.instagram.com/francisco.jurity,998500,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548565/2026/PI
